Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,Ecotype,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR15613834,WGS,300,54110150100,PRJNA755322,SAMN20814904,MIGS.eu,22047181306,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910903,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,MIK_012,Not applicable,MIK_012,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T23:33:00Z,1,MIK_012,SRP332951,Not applicable
SRR15613835,WGS,300,61132755600,PRJNA755322,SAMN20814903,MIGS.eu,24421380699,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910902,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,MIK_011,Not applicable,MIK_011,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T23:36:00Z,1,MIK_011,SRP332951,Not applicable
SRR15613836,WGS,300,60567720300,PRJNA755322,SAMN20814902,MIGS.eu,24429362662,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910901,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,MIK_010,Not applicable,MIK_010,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T23:20:00Z,1,MIK_010,SRP332951,Not applicable
SRR15613837,WGS,300,58195139400,PRJNA755322,SAMN20814901,MIGS.eu,23770865371,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910900,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,MIK_009,Not applicable,MIK_009,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T23:42:00Z,1,MIK_009,SRP332951,Not applicable
SRR15613838,WGS,300,57576810600,PRJNA755322,SAMN20814900,MIGS.eu,22861413867,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910899,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,MIK_007,Not applicable,MIK_007,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T23:16:00Z,1,MIK_007,SRP332951,Not applicable
SRR15613839,WGS,300,56638141500,PRJNA755322,SAMN20814899,MIGS.eu,22711791794,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910898,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,MIK_006,Not applicable,MIK_006,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2022-07-07T00:00:00Z,2021-08-26T03:57:00Z,1,MIK_006,SRP332951,Not applicable
SRR15613840,WGS,300,55789846200,PRJNA755322,SAMN20814898,MIGS.eu,22261675186,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910897,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,MIK_005,Not applicable,MIK_005,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T23:03:00Z,1,MIK_005,SRP332951,Not applicable
SRR15613841,WGS,300,48257111100,PRJNA755322,SAMN20814897,MIGS.eu,19317425336,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910896,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,MIK_004,Not applicable,MIK_004,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T22:23:00Z,1,MIK_004,SRP332951,Not applicable
SRR15613842,WGS,300,3672183900,PRJNA755322,SAMN20815131,MIGS.eu,1556413869,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910895,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_442,Not applicable,AMB_442,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:17:00Z,1,AMB_442,SRP332951,Not applicable
SRR15613843,WGS,300,4178705400,PRJNA755322,SAMN20815304,MIGS.eu,1732580729,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910894,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_325,Not applicable,AMB_325,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:35:00Z,1,AMB_325,SRP332951,Not applicable
SRR15613844,WGS,300,4611771900,PRJNA755322,SAMN20815162,MIGS.eu,1950973639,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910893,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_441,Not applicable,AMB_441,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:19:00Z,1,AMB_441,SRP332951,Not applicable
SRR15613845,WGS,300,4215009600,PRJNA755322,SAMN20815200,MIGS.eu,1766036730,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910892,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_440,Not applicable,AMB_440,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:20:00Z,1,AMB_440,SRP332951,Not applicable
SRR15613846,WGS,300,4110951600,PRJNA755322,SAMN20815164,MIGS.eu,1720614657,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910891,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_439,Not applicable,AMB_439,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:19:00Z,1,AMB_439,SRP332951,Not applicable
SRR15613847,WGS,300,4465741500,PRJNA755322,SAMN20815157,MIGS.eu,1864250562,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910890,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_438,Not applicable,AMB_438,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:24:00Z,1,AMB_438,SRP332951,Not applicable
SRR15613848,WGS,300,3424079100,PRJNA755322,SAMN20815132,MIGS.eu,1444117713,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910889,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_437,Not applicable,AMB_437,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:17:00Z,1,AMB_437,SRP332951,Not applicable
SRR15613849,WGS,300,3628557600,PRJNA755322,SAMN20815106,MIGS.eu,1526529369,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910888,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_436,Not applicable,AMB_436,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:18:00Z,1,AMB_436,SRP332951,Not applicable
SRR15613850,WGS,300,4414481100,PRJNA755322,SAMN20815263,MIGS.eu,1840578577,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910887,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_435,Not applicable,AMB_435,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:20:00Z,1,AMB_435,SRP332951,Not applicable
SRR15613851,WGS,300,3455795400,PRJNA755322,SAMN20815165,MIGS.eu,1432276671,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910886,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_434,Not applicable,AMB_434,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:18:00Z,1,AMB_434,SRP332951,Not applicable
SRR15613852,WGS,300,3286329300,PRJNA755322,SAMN20815137,MIGS.eu,1377186592,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910885,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_433,Not applicable,AMB_433,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:20:00Z,1,AMB_433,SRP332951,Not applicable
SRR15613853,WGS,300,3888830400,PRJNA755322,SAMN20815038,MIGS.eu,1637725146,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910884,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_432,Not applicable,AMB_432,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:19:00Z,1,AMB_432,SRP332951,Not applicable
SRR15613854,WGS,300,3257425200,PRJNA755322,SAMN20815245,MIGS.eu,1370953279,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910883,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_324,Not applicable,AMB_324,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:17:00Z,1,AMB_324,SRP332951,Not applicable
SRR15613855,WGS,300,2922610500,PRJNA755322,SAMN20815170,MIGS.eu,1214424415,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910882,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_431,Not applicable,AMB_431,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:17:00Z,1,AMB_431,SRP332951,Not applicable
SRR15613856,WGS,300,3468760500,PRJNA755322,SAMN20815215,MIGS.eu,1444904733,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910881,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_430,Not applicable,AMB_430,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:23:00Z,1,AMB_430,SRP332951,Not applicable
SRR15613857,WGS,300,4211466000,PRJNA755322,SAMN20815195,MIGS.eu,1748439028,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910880,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_429,Not applicable,AMB_429,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:25:00Z,1,AMB_429,SRP332951,Not applicable
SRR15613858,WGS,300,3073593900,PRJNA755322,SAMN20814933,MIGS.eu,1288429935,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910879,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_428,Not applicable,AMB_428,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:23:00Z,1,AMB_428,SRP332951,Not applicable
SRR15613859,WGS,300,3180612300,PRJNA755322,SAMN20814955,MIGS.eu,1329484428,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910878,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_427,Not applicable,AMB_427,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:27:00Z,1,AMB_427,SRP332951,Not applicable
SRR15613860,WGS,300,3632544300,PRJNA755322,SAMN20815099,MIGS.eu,1510718738,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910877,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_426,Not applicable,AMB_426,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:19:00Z,1,AMB_426,SRP332951,Not applicable
SRR15613861,WGS,300,3165497700,PRJNA755322,SAMN20815146,MIGS.eu,1317284116,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910876,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_425,Not applicable,AMB_425,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:32:00Z,1,AMB_425,SRP332951,Not applicable
SRR15613862,WGS,300,4811458200,PRJNA755322,SAMN20815262,MIGS.eu,1985366117,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910875,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_424,Not applicable,AMB_424,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:22:00Z,1,AMB_424,SRP332951,Not applicable
SRR15613863,WGS,300,3244445700,PRJNA755322,SAMN20815150,MIGS.eu,1352970651,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910874,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_423,Not applicable,AMB_423,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:19:00Z,1,AMB_423,SRP332951,Not applicable
SRR15613864,WGS,300,4072728300,PRJNA755322,SAMN20814959,MIGS.eu,1678513198,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910873,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_422,Not applicable,AMB_422,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:21:00Z,1,AMB_422,SRP332951,Not applicable
SRR15613865,WGS,300,4745728800,PRJNA755322,SAMN20815021,MIGS.eu,1982232762,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910872,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_323,Not applicable,AMB_323,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:37:00Z,1,AMB_323,SRP332951,Not applicable
SRR15613866,WGS,300,3740931000,PRJNA755322,SAMN20815259,MIGS.eu,1581025398,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910871,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_421,Not applicable,AMB_421,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:20:00Z,1,AMB_421,SRP332951,Not applicable
SRR15613867,WGS,300,3468302400,PRJNA755322,SAMN20814975,MIGS.eu,1438579962,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910870,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_420,Not applicable,AMB_420,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:25:00Z,1,AMB_420,SRP332951,Not applicable
SRR15613868,WGS,300,3265015200,PRJNA755322,SAMN20814986,MIGS.eu,1366425910,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910869,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_419,Not applicable,AMB_419,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:18:00Z,1,AMB_419,SRP332951,Not applicable
SRR15613869,WGS,300,4215032100,PRJNA755322,SAMN20815116,MIGS.eu,1778122383,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910868,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_418,Not applicable,AMB_418,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:19:00Z,1,AMB_418,SRP332951,Not applicable
SRR15613870,WGS,300,5021158800,PRJNA755322,SAMN20815232,MIGS.eu,2105488990,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910867,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_417,Not applicable,AMB_417,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:21:00Z,1,AMB_417,SRP332951,Not applicable
SRR15613871,WGS,300,4176710700,PRJNA755322,SAMN20815212,MIGS.eu,1767216350,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910866,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_416,Not applicable,AMB_416,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:21:00Z,1,AMB_416,SRP332951,Not applicable
SRR15613872,WGS,300,4435190100,PRJNA755322,SAMN20814929,MIGS.eu,1872091890,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910865,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_415,Not applicable,AMB_415,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:34:00Z,1,AMB_415,SRP332951,Not applicable
SRR15613873,WGS,300,4396664100,PRJNA755322,SAMN20814950,MIGS.eu,1856899963,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910864,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_414,Not applicable,AMB_414,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:23:00Z,1,AMB_414,SRP332951,Not applicable
SRR15613874,WGS,300,4245359100,PRJNA755322,SAMN20815089,MIGS.eu,1763129679,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910863,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_413,Not applicable,AMB_413,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:25:00Z,1,AMB_413,SRP332951,Not applicable
SRR15613875,WGS,300,2634941400,PRJNA755322,SAMN20814957,MIGS.eu,1107446519,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910862,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_412,Not applicable,AMB_412,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:17:00Z,1,AMB_412,SRP332951,Not applicable
SRR15613876,WGS,300,4723525800,PRJNA755322,SAMN20815291,MIGS.eu,1972905192,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910861,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_322,Not applicable,AMB_322,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:24:00Z,1,AMB_322,SRP332951,Not applicable
SRR15613877,WGS,300,3426948600,PRJNA755322,SAMN20815148,MIGS.eu,1410070552,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910860,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_100,Not applicable,AMB_100,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:18:00Z,1,AMB_100,SRP332951,Not applicable
