Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,tissue,create_date,version,BREED,Cultivar,dev_stage,Ecotype,strain
SRR6710852,not collected,WGS,300,18826342500,PRJNA433868,SAMN08519767,Model organism or animal,7546640728,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX3684196,HiSeq X Ten,17903,17903,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17903,not collected,SRP132725,missing,2018-02-12T17:33:00Z,1,,,,,
SRR6710853,not collected,WGS,300,20142492300,PRJNA433868,SAMN08519766,Model organism or animal,8898491390,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3684195,HiSeq X Ten,17810,17810,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17810,not collected,SRP132725,missing,2018-02-12T17:45:00Z,1,,,,,
SRR6710854,not collected,WGS,300,15988601100,PRJNA433868,SAMN08519722,Model organism or animal,7017105679,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3684194,HiSeq X Ten,31605,31605,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,31605,not collected,SRP132725,missing,2018-02-12T17:26:00Z,1,,,,,
SRR6710855,not collected,WGS,300,16627489500,PRJNA433868,SAMN08519723,Model organism or animal,7412739765,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3684193,HiSeq X Ten,31642,31642,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,31642,not collected,SRP132725,missing,2018-02-12T17:55:00Z,1,,,,,
SRR6710856,not collected,WGS,300,16661861100,PRJNA433868,SAMN08519773,Model organism or animal,7484693741,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3684192,HiSeq X Ten,30033,30033,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,30033,not collected,SRP132725,missing,2018-02-12T17:35:00Z,1,,,,,
SRR6710857,not collected,WGS,300,17454842700,PRJNA433868,SAMN08519772,Model organism or animal,7854065766,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3684191,HiSeq X Ten,29333,29333,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,29333,not collected,SRP132725,missing,2018-02-12T18:06:00Z,1,,,,,
SRR6710858,not collected,WGS,300,15806944800,PRJNA433868,SAMN08519642,Model organism or animal,7061689728,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3684190,HiSeq X Ten,28075,28075,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,28075,not collected,SRP132725,missing,2018-02-12T17:31:00Z,1,,,,,
SRR6710859,not collected,WGS,300,16266300600,PRJNA433868,SAMN08519643,Model organism or animal,7187792749,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3684189,HiSeq X Ten,16017,16017,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16017,not collected,SRP132725,missing,2018-02-12T18:02:00Z,1,,,,,
SRR6710860,not collected,WGS,300,15841004100,PRJNA433868,SAMN08519636,Model organism or animal,6910583113,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX3684188,HiSeq X Ten,13226,13226,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,13226,not collected,SRP132725,missing,2018-02-12T17:50:00Z,1,,,,,
SRR6710861,not collected,WGS,300,15391279800,PRJNA433868,SAMN08519637,Model organism or animal,6997972233,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3684187,HiSeq X Ten,14852,14852,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,14852,not collected,SRP132725,missing,2018-02-12T17:35:00Z,1,,,,,
SRR6710862,not collected,WGS,300,15454134900,PRJNA433868,SAMN08519634,Model organism or animal,6914246680,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3684186,HiSeq X Ten,16246,16246,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16246,not collected,SRP132725,missing,2018-02-12T17:25:00Z,1,,,,,
SRR6710863,not collected,WGS,300,15400808700,PRJNA433868,SAMN08519635,Model organism or animal,6906443958,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3684185,HiSeq X Ten,17190,17190,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17190,not collected,SRP132725,missing,2018-02-12T17:24:00Z,1,,,,,
SRR6710864,not collected,WGS,300,15759375300,PRJNA433868,SAMN08519640,Model organism or animal,7029764246,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3684184,HiSeq X Ten,33605,33605,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,33605,not collected,SRP132725,missing,2018-02-12T17:43:00Z,1,,,,,
SRR6710865,not collected,WGS,300,15710251500,PRJNA433868,SAMN08519641,Model organism or animal,7145373741,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3684183,HiSeq X Ten,16761,16761,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16761,not collected,SRP132725,missing,2018-02-12T17:29:00Z,1,,,,,
SRR6710866,not collected,WGS,300,15968233800,PRJNA433868,SAMN08519638,Model organism or animal,7003843335,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3684182,HiSeq X Ten,15175,15175,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,15175,not collected,SRP132725,missing,2018-02-12T18:18:00Z,1,,,,,
SRR6710867,not collected,WGS,300,15739647900,PRJNA433868,SAMN08519639,Model organism or animal,7065286759,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3684181,HiSeq X Ten,33545,33545,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,33545,not collected,SRP132725,missing,2018-02-12T17:23:00Z,1,,,,,
SRR6710868,not collected,WGS,300,18054078900,PRJNA433868,SAMN08519702,Model organism or animal,7721550885,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3684180,HiSeq X Ten,17916,17916,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17916,not collected,SRP132725,missing,2018-02-12T17:34:00Z,1,,,,,
SRR6710869,not collected,WGS,300,19593184200,PRJNA433868,SAMN08519703,Model organism or animal,8745934567,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX3684179,HiSeq X Ten,18024,18024,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,18024,not collected,SRP132725,missing,2018-02-12T17:29:00Z,1,,,,,
SRR6710870,not collected,WGS,300,16478761200,PRJNA433868,SAMN08519647,Model organism or animal,7376413859,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3684178,HiSeq X Ten,17971,17971,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17971,not collected,SRP132725,missing,2018-02-12T17:29:00Z,1,,,,,
SRR6710871,not collected,WGS,300,46347977100,PRJNA433868,SAMN08519872,Model organism or animal,19976499510,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3684177,HiSeq X Ten,33908,33908,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,33908,not collected,SRP132725,missing,2018-02-12T18:31:00Z,1,,,,,
SRR6710872,not collected,WGS,300,17501512200,PRJNA433868,SAMN08519695,Model organism or animal,7017306988,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3684176,HiSeq X Ten,16383,16383,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16383,not collected,SRP132725,missing,2018-02-12T17:30:00Z,1,,,,,
SRR6710873,not collected,WGS,300,15321304800,PRJNA433868,SAMN08519646,Model organism or animal,6156632417,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3684175,HiSeq X Ten,15178,15178,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,15178,not collected,SRP132725,missing,2018-02-12T17:23:00Z,1,,,,,
SRR6710874,not collected,WGS,300,19015271400,PRJNA433868,SAMN08519697,Model organism or animal,8548837766,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3684174,HiSeq X Ten,16856,16856,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16856,not collected,SRP132725,missing,2018-02-12T18:00:00Z,1,,,,,
SRR6710875,not collected,WGS,300,19334007000,PRJNA433868,SAMN08519698,Model organism or animal,8510868484,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3684173,HiSeq X Ten,16866,16866,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16866,not collected,SRP132725,missing,2018-02-12T18:08:00Z,1,,,,,
SRR6710876,not collected,WGS,300,17810961900,PRJNA433868,SAMN08519699,Model organism or animal,7328404522,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3684172,HiSeq X Ten,16880,16880,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16880,not collected,SRP132725,missing,2018-02-12T17:32:00Z,1,,,,,
SRR6710877,not collected,WGS,300,16643616600,PRJNA433868,SAMN08519700,Model organism or animal,7116947678,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX3684171,HiSeq X Ten,17873,17873,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17873,not collected,SRP132725,missing,2018-02-12T18:01:00Z,1,,,,,
SRR6710878,not collected,WGS,300,19715717100,PRJNA433868,SAMN08519701,Model organism or animal,8769417095,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3684170,HiSeq X Ten,17879,17879,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17879,not collected,SRP132725,missing,2018-02-12T18:12:00Z,1,,,,,
SRR6710879,not collected,WGS,300,16328484000,PRJNA433868,SAMN08519645,Model organism or animal,7375380166,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3684169,HiSeq X Ten,14077,14077,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,14077,not collected,SRP132725,missing,2018-02-12T18:13:00Z,1,,,,,
SRR6710880,not collected,WGS,300,16149544200,PRJNA433868,SAMN08519644,Model organism or animal,7342575609,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3684168,HiSeq X Ten,28269,28269,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,28269,not collected,SRP132725,missing,2018-02-12T17:47:00Z,1,,,,,
SRR6710881,not collected,WGS,300,41420197200,PRJNA433868,SAMN08519870,Model organism or animal,17986296811,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3684167,HiSeq X Ten,8995,8995,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,8995,not collected,SRP132725,missing,2018-02-12T18:47:00Z,1,,,,,
SRR6710882,not collected,WGS,300,45366324900,PRJNA433868,SAMN08519871,Model organism or animal,19739504881,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3684166,HiSeq X Ten,34857,34857,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,34857,not collected,SRP132725,missing,2018-02-12T18:42:00Z,1,,,,,
SRR6710883,not collected,WGS,300,39725979600,PRJNA433868,SAMN08519868,Model organism or animal,16534186350,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3684165,HiSeq X Ten,34568,34568,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,34568,not collected,SRP132725,missing,2018-02-12T18:28:00Z,1,,,,,
SRR6710884,not collected,WGS,300,42550797900,PRJNA433868,SAMN08519869,Model organism or animal,17972260101,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3684164,HiSeq X Ten,31021,31021,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,31021,not collected,SRP132725,missing,2018-02-12T18:34:00Z,1,,,,,
SRR6710885,not collected,WGS,300,31240125300,PRJNA433868,SAMN08519866,Model organism or animal,13725647096,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3684163,HiSeq X Ten,30104,30104,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,30104,not collected,SRP132725,missing,2018-02-12T17:54:00Z,1,,,,,
SRR6710886,not collected,WGS,300,38046235500,PRJNA433868,SAMN08519867,Model organism or animal,16374650359,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3684162,HiSeq X Ten,14951,14951,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,14951,not collected,SRP132725,missing,2018-02-12T18:22:00Z,1,,,,,
SRR6710887,not collected,WGS,300,28275498300,PRJNA433868,SAMN08519864,Model organism or animal,11757852416,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3684161,HiSeq X Ten,16527,16527,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16527,not collected,SRP132725,missing,2018-02-12T18:00:00Z,1,,,,,
SRR6710888,not collected,WGS,300,32190296700,PRJNA433868,SAMN08519865,Model organism or animal,14599278598,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3684160,HiSeq X Ten,15232,15232,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,15232,not collected,SRP132725,missing,2018-02-12T18:08:00Z,1,,,,,
SRR6710889,not collected,WGS,300,17694616500,PRJNA433868,SAMN08519754,Model organism or animal,7976731809,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3684159,HiSeq X Ten,16389,16389,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16389,not collected,SRP132725,missing,2018-02-12T17:43:00Z,1,,,,,
SRR6710890,not collected,WGS,300,19690640400,PRJNA433868,SAMN08519755,Model organism or animal,7951309078,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3684158,HiSeq X Ten,16400,16400,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16400,not collected,SRP132725,missing,2018-02-12T17:39:00Z,1,,,,,
SRR6710891,not collected,WGS,300,21049777200,PRJNA433868,SAMN08519756,Model organism or animal,9317605520,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3684157,HiSeq X Ten,16408,16408,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16408,not collected,SRP132725,missing,2018-02-12T18:34:00Z,1,,,,,
SRR6710892,not collected,WGS,300,19136859000,PRJNA433868,SAMN08519757,Model organism or animal,7799110264,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3684156,HiSeq X Ten,16424,16424,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16424,not collected,SRP132725,missing,2018-02-12T17:36:00Z,1,,,,,
SRR6710893,not collected,WGS,300,18788766300,PRJNA433868,SAMN08519758,Model organism or animal,7571157738,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3684155,HiSeq X Ten,16499,16499,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16499,not collected,SRP132725,missing,2018-02-12T17:30:00Z,1,,,,,
SRR6710894,not collected,WGS,300,19861585200,PRJNA433868,SAMN08519759,Model organism or animal,7657938303,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3684154,HiSeq X Ten,16538,16538,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16538,not collected,SRP132725,missing,2018-02-12T18:32:00Z,1,,,,,
SRR6710895,not collected,WGS,300,18193303200,PRJNA433868,SAMN08519760,Model organism or animal,7812843821,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3684153,HiSeq X Ten,16708,16708,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16708,not collected,SRP132725,missing,2018-02-12T17:29:00Z,1,,,,,
SRR6710896,not collected,WGS,300,21582123600,PRJNA433868,SAMN08519761,Model organism or animal,9522241259,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3684152,HiSeq X Ten,16787,16787,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16787,not collected,SRP132725,missing,2018-02-12T17:56:00Z,1,,,,,
SRR6710897,not collected,WGS,300,19865142600,PRJNA433868,SAMN08519762,Model organism or animal,8826907367,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3684151,HiSeq X Ten,17111,17111,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17111,not collected,SRP132725,missing,2018-02-12T17:43:00Z,1,,,,,
SRR6710898,not collected,WGS,300,18738882600,PRJNA433868,SAMN08519763,Model organism or animal,7698077468,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3684150,HiSeq X Ten,17165,17165,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17165,not collected,SRP132725,missing,2018-02-12T17:38:00Z,1,,,,,
SRR6710899,not collected,WGS,300,18341221500,PRJNA433868,SAMN08519680,Model organism or animal,8292711074,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3684149,HiSeq X Ten,13644,13644,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,13644,not collected,SRP132725,missing,2018-02-12T17:32:00Z,1,,,,,
SRR6710900,not collected,WGS,300,16255696500,PRJNA433868,SAMN08519648,Model organism or animal,7319612521,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX3684148,HiSeq X Ten,9878,9878,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,9878,not collected,SRP132725,missing,2018-02-12T18:03:00Z,1,,,,,
SRR6710901,not collected,WGS,300,16189099200,PRJNA433868,SAMN08519717,Model organism or animal,7337453255,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3684147,HiSeq X Ten,31482,31482,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,31482,not collected,SRP132725,missing,2018-02-12T18:00:00Z,1,,,,,
SRR6710902,not collected,WGS,300,17786547600,PRJNA433868,SAMN08519669,Model organism or animal,7766475520,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX3684146,HiSeq X Ten,18672,18672,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,18672,not collected,SRP132725,missing,2018-02-12T17:58:00Z,1,,,,,
SRR6710903,not collected,WGS,300,16464884400,PRJNA433868,SAMN08519668,Model organism or animal,6482039501,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX3684145,HiSeq X Ten,16436,16436,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16436,not collected,SRP132725,missing,2018-02-12T17:39:00Z,1,,,,,
SRR6710904,not collected,WGS,300,17606716500,PRJNA433868,SAMN08519671,Model organism or animal,7787834798,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3684144,HiSeq X Ten,9086,9086,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,9086,not collected,SRP132725,missing,2018-02-12T18:01:00Z,1,,,,,
SRR6710905,not collected,WGS,300,17497817700,PRJNA433868,SAMN08519670,Model organism or animal,7775748160,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3684143,HiSeq X Ten,28274,28274,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,28274,not collected,SRP132725,missing,2018-02-12T17:32:00Z,1,,,,,
SRR6710906,not collected,WGS,300,17681677800,PRJNA433868,SAMN08519665,Model organism or animal,7780718871,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3684142,HiSeq X Ten,14922,14922,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,14922,not collected,SRP132725,missing,2018-02-12T17:32:00Z,1,,,,,
SRR6710907,not collected,WGS,300,16299777900,PRJNA433868,SAMN08519664,Model organism or animal,6446479723,ZRHANNA'S SHARED SUBMISSIONS,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX3684141,HiSeq X Ten,14016,14016,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,14016,not collected,SRP132725,missing,2018-02-12T17:31:00Z,1,,,,,
SRR6710908,not collected,WGS,300,17365590300,PRJNA433868,SAMN08519667,Model organism or animal,7834472602,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3684140,HiSeq X Ten,16000,16000,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,16000,not collected,SRP132725,missing,2018-02-12T18:03:00Z,1,,,,,
SRR6710909,not collected,WGS,300,17374137300,PRJNA433868,SAMN08519666,Model organism or animal,7860521703,ZRHANNA'S SHARED SUBMISSIONS,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3684139,HiSeq X Ten,14355,14355,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,14355,not collected,SRP132725,missing,2018-02-12T17:37:00Z,1,,,,,
SRR6710910,not collected,WGS,300,21536155500,PRJNA433868,SAMN08519844,Model organism or animal,8954021817,ZRHANNA'S SHARED SUBMISSIONS,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3684138,HiSeq X Ten,17826,17826,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-02-12T00:00:00Z,17826,not collected,SRP132725,missing,2018-02-12T18:14:00Z,1,,,,,
