Run,Assay Type,BioProject,BioSample,Center Name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Scientific_Name,SRA Study,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Name,Submitter_Id,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,AvgSpotLen,Bases,Bytes,common_name,lat_lon,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),Specimen_voucher,isolate,sub_species,organism,type-material,AssemblyName
ERR10942951,WGS,PRJEB59576,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382260,Illumina NovaSeq 6000,3501AC,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482970,Papio cynocephalus,ERP144627,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0217,PD_0217,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2023-09-22T17:59:00Z,1,302,8206432032,2752541915,Yellow baboon,,,,,,,,,,
ERR10942952,WGS,PRJEB59576,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382261,Illumina NovaSeq 6000,3501AC,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482970,Papio cynocephalus,ERP144627,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0217,PD_0217,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-22T17:58:00Z,1,302,7402978246,2441818972,Yellow baboon,,,,,,,,,,
ERR10942953,WGS,PRJEB59576,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382262,Illumina NovaSeq 6000,3501AC,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482970,Papio cynocephalus,ERP144627,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0217,PD_0217,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-09-22T17:58:00Z,1,302,7364558712,2427195108,Yellow baboon,,,,,,,,,,
ERR10942954,WGS,PRJEB59576,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382263,Illumina NovaSeq 6000,3501AC,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482970,Papio cynocephalus,ERP144627,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0217,PD_0217,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-22T17:52:00Z,1,302,7380833794,2434739011,Yellow baboon,,,,,,,,,,
ERR10942955,WGS,PRJEB59576,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382264,Illumina NovaSeq 6000,3501AC,PAIRED,RANDOM,GENOMIC,Papio cynocephalus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482970,Papio cynocephalus,ERP144627,SAMEA112482970,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0217,PD_0217,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2023-09-22T17:56:00Z,1,302,7339550696,2426193441,Yellow baboon,,,,,,,,,,
ERR10942956,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382265,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-22T17:52:00Z,1,302,3351645528,1249373164,olive baboon,,,,,,,,,,
ERR10942957,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382266,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-09-22T17:53:00Z,1,302,3362875096,1259162165,olive baboon,,,,,,,,,,
ERR10942958,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382267,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2023-09-22T17:58:00Z,1,302,15864090200,5173182339,olive baboon,,,,,,,,,,
ERR10942959,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382268,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-22T18:01:00Z,1,302,15934653104,5154835426,olive baboon,,,,,,,,,,
ERR10942960,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382269,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-22T18:04:00Z,1,302,15781357602,5146993291,olive baboon,,,,,,,,,,
ERR10942961,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382270,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-22T18:07:00Z,1,302,15848841918,5150000139,olive baboon,,,,,,,,,,
ERR10942962,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382271,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2023-09-22T17:56:00Z,1,302,8531871158,2791022287,olive baboon,,,,,,,,,,
ERR10942963,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382272,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-22T17:57:00Z,1,302,8487336426,2774513975,olive baboon,,,,,,,,,,
ERR10942964,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382273,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2023-09-22T18:10:00Z,1,302,8504729512,2779918155,olive baboon,,,,,,,,,,
ERR10942965,WGS,PRJEB59576,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382274,Illumina NovaSeq 6000,5049AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482971,Papio anubis,ERP144627,SAMEA112482971,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0218,PD_0218,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-22T18:01:00Z,1,302,8464536030,2774812874,olive baboon,,,,,,,,,,
ERR10942966,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382275,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2023-09-22T17:53:00Z,1,302,3626113094,1340867558,olive baboon,,,,,,,,,,
ERR10942967,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382276,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-22T17:56:00Z,1,302,3635927188,1351217370,olive baboon,,,,,,,,,,
ERR10942968,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382277,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-22T18:14:00Z,1,302,17170013398,5600419958,olive baboon,,,,,,,,,,
ERR10942969,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382278,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-09-22T17:58:00Z,1,302,17304465610,5598690171,olive baboon,,,,,,,,,,
ERR10942970,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382279,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-22T18:00:00Z,1,302,17036434570,5557926679,olive baboon,,,,,,,,,,
ERR10942971,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382280,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2023-09-22T18:06:00Z,1,302,17190802172,5587423559,olive baboon,,,,,,,,,,
ERR10942972,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382281,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2023-09-22T17:58:00Z,1,302,9316085430,3036937345,olive baboon,,,,,,,,,,
ERR10942973,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382282,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2023-09-22T17:59:00Z,1,302,9301749188,3029241110,olive baboon,,,,,,,,,,
ERR10942974,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382283,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-22T18:01:00Z,1,302,9292906024,3027373463,olive baboon,,,,,,,,,,
ERR10942975,WGS,PRJEB59576,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382284,Illumina NovaSeq 6000,3502AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482972,Papio anubis,ERP144627,SAMEA112482972,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0219,PD_0219,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2023-09-22T17:59:00Z,1,302,9290831284,3036002255,olive baboon,,,,,,,,,,
ERR10942976,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382285,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2023-09-22T17:55:00Z,1,302,2554586592,969555325,olive baboon,,,,,,,,,,
ERR10942977,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382286,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-09-22T17:52:00Z,1,302,2566950774,979107838,olive baboon,,,,,,,,,,
ERR10942978,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382287,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-22T18:02:00Z,1,302,12529612164,4158990143,olive baboon,,,,,,,,,,
ERR10942979,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382288,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2023-09-24T21:35:00Z,2,302,12631779368,4161788365,olive baboon,,,,,,,,,,
ERR10942980,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382289,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2023-09-22T17:57:00Z,1,302,12425497362,4124088724,olive baboon,,,,,,,,,,
ERR10942981,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382290,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2023-09-22T18:03:00Z,1,302,12514986304,4138431828,olive baboon,,,,,,,,,,
ERR10942982,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382291,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2023-09-22T18:02:00Z,1,302,11542831090,3889292991,olive baboon,,,,,,,,,,
ERR10942983,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382292,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2023-09-22T17:57:00Z,1,302,11592298086,3884764156,olive baboon,,,,,,,,,,
ERR10942984,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382293,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-22T18:02:00Z,1,302,11573658344,3895799996,olive baboon,,,,,,,,,,
ERR10942985,WGS,PRJEB59576,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10382294,Illumina NovaSeq 6000,3154AC,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482973,Papio anubis,ERP144627,SAMEA112482973,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0220,PD_0220,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2023-09-24T21:01:00Z,2,302,11587173146,3909766017,olive baboon,,,,,,,,,,
